fecha;maxima;minima;estacion
6/7/2022;26.8;8.2;RIO GRANDE
7/7/2022;34.7;15.4;AEROPARQUE AERO
7/7/2022;39.4;19.8;LAS LOMITAS
7/7/2022;39.6;7.9;RIO GRANDE
8/7/2022;36.5;4.7;AEROPARQUE AERO
8/7/2022;39.8;1.7;LAS LOMITAS
8/7/2022;22.1;18.5;RIO GRANDE
9/7/2022;31.0;18.2;AEROPARQUE AERO
9/7/2022;25.2;9.7;LAS LOMITAS
9/7/2022;20.2;2.0;RIO GRANDE
10/7/2022;30.7;7.2;AEROPARQUE AERO
10/7/2022;29.2;4.6;LAS LOMITAS
10/7/2022;24.0;7.0;RIO GRANDE
11/7/2022;27.2;11.6;AEROPARQUE AERO
11/7/2022;28.7;5.2;LAS LOMITAS
11/7/2022;39.7;8.4;RIO GRANDE
12/7/2022;22.2;6.0;AEROPARQUE AERO
12/7/2022;36.2;8.0;LAS LOMITAS
12/7/2022;34.5;13.7;RIO GRANDE
13/7/2022;28.9;8.8;AEROPARQUE AERO
13/7/2022;32.1;1.4;LAS LOMITAS
13/7/2022;22.4;18.1;RIO GRANDE
14/7/2022;20.7;3.4;AEROPARQUE AERO
14/7/2022;39.7;9.6;LAS LOMITAS
14/7/2022;29.9;8.5;RIO GRANDE
15/7/2022;26.9;4.7;AEROPARQUE AERO
15/7/2022;36.1;16.2;LAS LOMITAS
15/7/2022;36.2;11.5;RIO GRANDE
16/7/2022;28.9;19.2;AEROPARQUE AERO
16/7/2022;34.3;1.4;LAS LOMITAS
16/7/2022;24.6;9.0;RIO GRANDE
17/7/2022;37.2;2.1;AEROPARQUE AERO
17/7/2022;32.9;18.7;LAS LOMITAS
17/7/2022;27.9;9.2;RIO GRANDE
18/7/2022;34.7;4.4;AEROPARQUE AERO
18/7/2022;27.5;15.3;LAS LOMITAS
18/7/2022;30.7;2.6;RIO GRANDE
19/7/2022;33.6;10.1;AEROPARQUE AERO
19/7/2022;30.9;0.4;LAS LOMITAS
19/7/2022;39.6;14.3;RIO GRANDE
20/7/2022;30.0;19.7;AEROPARQUE AERO
20/7/2022;39.1;15.1;LAS LOMITAS
20/7/2022;22.7;14.2;RIO GRANDE
21/7/2022;28.0;16.9;AEROPARQUE AERO
21/7/2022;35.5;6.4;LAS LOMITAS
21/7/2022;21.0;9.5;RIO GRANDE
22/7/2022;35.8;16.8;AEROPARQUE AERO
22/7/2022;24.8;8.9;LAS LOMITAS
22/7/2022;39.7;5.1;RIO GRANDE
23/7/2022;39.2;7.8;AEROPARQUE AERO
23/7/2022;38.2;1.5;LAS LOMITAS
23/7/2022;32.3;3.1;RIO GRANDE
24/7/2022;21.5;1.6;AEROPARQUE AERO
24/7/2022;25.9;6.5;LAS LOMITAS
24/7/2022;39.0;18.3;RIO GRANDE
25/7/2022;34.1;8.5;AEROPARQUE AERO
25/7/2022;26.6;3.7;LAS LOMITAS
25/7/2022;34.8;9.1;RIO GRANDE
26/7/2022;34.6;5.7;AEROPARQUE AERO
26/7/2022;36.4;13.9;LAS LOMITAS
26/7/2022;27.0;9.7;RIO GRANDE
27/7/2022;22.5;14.1;AEROPARQUE AERO
27/7/2022;21.6;0.1;LAS LOMITAS
27/7/2022;24.3;3.8;RIO GRANDE
28/7/2022;28.3;10.1;AEROPARQUE AERO
28/7/2022;37.5;13.8;LAS LOMITAS
28/7/2022;27.6;7.8;RIO GRANDE
29/7/2022;28.0;1.7;AEROPARQUE AERO
29/7/2022;26.6;8.3;LAS LOMITAS
29/7/2022;36.2;3.0;RIO GRANDE
30/7/2022;28.9;16.5;AEROPARQUE AERO
30/7/2022;34.4;7.5;LAS LOMITAS
30/7/2022;32.2;13.2;RIO GRANDE
31/7/2022;30.6;17.9;AEROPARQUE AERO
31/7/2022;35.6;15.3;LAS LOMITAS
31/7/2022;23.4;14.6;RIO GRANDE
1/8/2022;36.4;8.8;AEROPARQUE AERO
1/8/2022;25.2;6.7;LAS LOMITAS
1/8/2022;22.8;11.7;RIO GRANDE
2/8/2022;27.5;1.6;AEROPARQUE AERO
2/8/2022;30.7;12.5;LAS LOMITAS
2/8/2022;36.3;15.4;RIO GRANDE
3/8/2022;33.0;16.8;AEROPARQUE AERO
3/8/2022;23.5;0.5;LAS LOMITAS
3/8/2022;33.6;3.8;RIO GRANDE
4/8/2022;39.1;15.5;AEROPARQUE AERO
4/8/2022;22.5;20.0;LAS LOMITAS
4/8/2022;24.9;3.4;RIO GRANDE
5/8/2022;32.2;11.8;AEROPARQUE AERO
5/8/2022;28.2;11.7;LAS LOMITAS
5/8/2022;36.4;8.5;RIO GRANDE
6/8/2022;37.7;3.6;AEROPARQUE AERO
6/8/2022;32.1;13.3;LAS LOMITAS
6/8/2022;37.0;16.8;RIO GRANDE
7/8/2022;20.1;17.5;AEROPARQUE AERO
7/8/2022;20.4;8.6;LAS LOMITAS
7/8/2022;39.9;4.2;RIO GRANDE
8/8/2022;33.5;3.2;AEROPARQUE AERO
8/8/2022;27.9;1.0;LAS LOMITAS
8/8/2022;39.5;19.5;RIO GRANDE
9/8/2022;21.3;1.5;AEROPARQUE AERO
9/8/2022;39.8;11.8;LAS LOMITAS
9/8/2022;39.8;19.9;RIO GRANDE
10/8/2022;39.2;8.4;AEROPARQUE AERO
10/8/2022;31.1;5.5;LAS LOMITAS
10/8/2022;22.3;16.6;RIO GRANDE
11/8/2022;38.7;18.1;AEROPARQUE AERO
11/8/2022;29.4;10.7;LAS LOMITAS
11/8/2022;22.8;13.9;RIO GRANDE
12/8/2022;38.1;12.0;AEROPARQUE AERO
12/8/2022;26.8;1.7;LAS LOMITAS
12/8/2022;21.8;2.0;RIO GRANDE
13/8/2022;22.5;19.6;AEROPARQUE AERO
13/8/2022;22.0;18.8;LAS LOMITAS
13/8/2022;20.8;18.2;RIO GRANDE
14/8/2022;32.8;1.2;AEROPARQUE AERO
14/8/2022;38.9;7.5;LAS LOMITAS
14/8/2022;36.0;12.5;RIO GRANDE
15/8/2022;30.8;0.2;AEROPARQUE AERO
15/8/2022;38.7;12.9;LAS LOMITAS
15/8/2022;39.0;17.8;RIO GRANDE
16/8/2022;26.5;15.0;AEROPARQUE AERO
16/8/2022;27.4;6.4;LAS LOMITAS
16/8/2022;38.8;18.0;RIO GRANDE
17/8/2022;34.7;9.8;AEROPARQUE AERO
17/8/2022;20.4;15.0;LAS LOMITAS
17/8/2022;34.7;6.7;RIO GRANDE
18/8/2022;24.2;19.7;AEROPARQUE AERO
18/8/2022;32.5;18.7;LAS LOMITAS
18/8/2022;28.5;20.0;RIO GRANDE
19/8/2022;35.2;6.1;AEROPARQUE AERO
19/8/2022;30.7;0.4;LAS LOMITAS
19/8/2022;39.3;5.8;RIO GRANDE
20/8/2022;27.8;18.7;AEROPARQUE AERO
20/8/2022;38.1;4.2;LAS LOMITAS
20/8/2022;34.6;17.6;RIO GRANDE
21/8/2022;23.1;15.2;AEROPARQUE AERO
21/8/2022;37.3;3.9;LAS LOMITAS
21/8/2022;26.4;9.9;RIO GRANDE
22/8/2022;36.9;1.6;AEROPARQUE AERO
22/8/2022;20.7;8.4;LAS LOMITAS
22/8/2022;33.0;0.6;RIO GRANDE
23/8/2022;37.4;13.8;AEROPARQUE AERO
23/8/2022;32.5;8.0;LAS LOMITAS
23/8/2022;31.2;8.3;RIO GRANDE
24/8/2022;29.3;14.9;AEROPARQUE AERO
24/8/2022;21.7;15.2;LAS LOMITAS
24/8/2022;30.8;12.0;RIO GRANDE
25/8/2022;35.1;13.8;AEROPARQUE AERO
25/8/2022;39.3;12.2;LAS LOMITAS
25/8/2022;34.6;19.2;RIO GRANDE
26/8/2022;25.9;16.9;AEROPARQUE AERO
26/8/2022;38.9;0.5;LAS LOMITAS
26/8/2022;23.8;5.5;RIO GRANDE
27/8/2022;24.8;18.6;AEROPARQUE AERO
27/8/2022;37.2;4.4;LAS LOMITAS
27/8/2022;25.8;19.5;RIO GRANDE
28/8/2022;29.2;7.9;AEROPARQUE AERO
28/8/2022;37.2;6.5;LAS LOMITAS
28/8/2022;36.7;10.6;RIO GRANDE
29/8/2022;38.6;17.3;AEROPARQUE AERO
29/8/2022;36.9;19.9;LAS LOMITAS
29/8/2022;35.2;14.7;RIO GRANDE
30/8/2022;35.1;5.6;AEROPARQUE AERO
30/8/2022;22.2;8.2;LAS LOMITAS
30/8/2022;34.8;16.6;RIO GRANDE
31/8/2022;38.3;15.0;AEROPARQUE AERO
31/8/2022;32.5;3.7;LAS LOMITAS
31/8/2022;37.8;6.3;RIO GRANDE
1/9/2022;35.7;16.0;AEROPARQUE AERO
1/9/2022;35.2;6.9;LAS LOMITAS
1/9/2022;28.1;10.9;RIO GRANDE
2/9/2022;29.4;15.7;AEROPARQUE AERO
2/9/2022;23.8;3.6;LAS LOMITAS
2/9/2022;22.0;5.4;RIO GRANDE
3/9/2022;38.5;16.8;AEROPARQUE AERO
3/9/2022;37.9;4.2;LAS LOMITAS
3/9/2022;29.8;2.5;RIO GRANDE
4/9/2022;30.1;13.7;AEROPARQUE AERO
4/9/2022;22.9;15.3;LAS LOMITAS
4/9/2022;32.6;10.3;RIO GRANDE
5/9/2022;20.8;19.6;AEROPARQUE AERO
5/9/2022;37.7;10.9;LAS LOMITAS
5/9/2022;36.8;0.7;RIO GRANDE
6/9/2022;36.5;15.0;AEROPARQUE AERO
6/9/2022;33.7;0.2;LAS LOMITAS
6/9/2022;28.4;17.3;RIO GRANDE
7/9/2022;33.5;18.3;AEROPARQUE AERO
7/9/2022;32.9;3.4;LAS LOMITAS
7/9/2022;26.9;5.7;RIO GRANDE
8/9/2022;23.0;7.0;AEROPARQUE AERO
8/9/2022;21.7;9.3;LAS LOMITAS
8/9/2022;29.5;1.7;RIO GRANDE
9/9/2022;33.3;12.1;AEROPARQUE AERO
9/9/2022;34.9;6.6;LAS LOMITAS
9/9/2022;32.4;16.7;RIO GRANDE
10/9/2022;28.1;18.7;AEROPARQUE AERO
10/9/2022;32.0;3.3;LAS LOMITAS
10/9/2022;31.9;1.5;RIO GRANDE
11/9/2022;32.7;5.9;AEROPARQUE AERO
11/9/2022;37.9;7.5;LAS LOMITAS
11/9/2022;22.0;9.1;RIO GRANDE
12/9/2022;21.3;1.3;AEROPARQUE AERO
12/9/2022;20.7;7.9;LAS LOMITAS
12/9/2022;21.8;11.9;RIO GRANDE
13/9/2022;21.4;14.7;AEROPARQUE AERO
13/9/2022;39.5;14.1;LAS LOMITAS
13/9/2022;38.2;9.8;RIO GRANDE
14/9/2022;27.5;3.3;AEROPARQUE AERO
14/9/2022;31.2;7.0;LAS LOMITAS
14/9/2022;31.2;8.2;RIO GRANDE
15/9/2022;38.9;18.4;AEROPARQUE AERO
15/9/2022;33.3;12.0;LAS LOMITAS
15/9/2022;28.9;15.8;RIO GRANDE
16/9/2022;26.7;12.8;AEROPARQUE AERO
16/9/2022;30.0;2.3;LAS LOMITAS
16/9/2022;38.8;19.0;RIO GRANDE
17/9/2022;31.9;19.0;AEROPARQUE AERO
17/9/2022;37.1;9.0;LAS LOMITAS
17/9/2022;32.0;19.6;RIO GRANDE
18/9/2022;39.3;12.6;AEROPARQUE AERO
18/9/2022;23.0;12.8;LAS LOMITAS
18/9/2022;25.1;19.3;RIO GRANDE
19/9/2022;38.5;3.8;AEROPARQUE AERO
19/9/2022;21.8;0.5;LAS LOMITAS
19/9/2022;39.6;6.0;RIO GRANDE
20/9/2022;26.8;19.4;AEROPARQUE AERO
20/9/2022;28.2;18.8;LAS LOMITAS
20/9/2022;35.3;2.6;RIO GRANDE
21/9/2022;26.5;19.1;AEROPARQUE AERO
21/9/2022;36.3;18.0;LAS LOMITAS
21/9/2022;25.6;7.3;RIO GRANDE
22/9/2022;34.7;8.9;AEROPARQUE AERO
22/9/2022;20.2;7.8;LAS LOMITAS
22/9/2022;26.2;8.3;RIO GRANDE
23/9/2022;31.0;15.3;AEROPARQUE AERO
23/9/2022;21.5;14.8;LAS LOMITAS
23/9/2022;37.6;8.6;RIO GRANDE
24/9/2022;25.9;9.4;AEROPARQUE AERO
24/9/2022;38.5;7.1;LAS LOMITAS
24/9/2022;21.7;10.7;RIO GRANDE
25/9/2022;30.9;5.4;AEROPARQUE AERO
25/9/2022;26.5;3.1;LAS LOMITAS
25/9/2022;24.6;0.5;RIO GRANDE
26/9/2022;22.6;7.9;AEROPARQUE AERO
26/9/2022;39.8;10.8;LAS LOMITAS
26/9/2022;20.4;8.0;RIO GRANDE
27/9/2022;31.2;8.0;AEROPARQUE AERO
27/9/2022;36.6;5.2;LAS LOMITAS
27/9/2022;24.3;4.3;RIO GRANDE
28/9/2022;39.8;4.0;AEROPARQUE AERO
28/9/2022;34.7;18.4;LAS LOMITAS
28/9/2022;29.0;8.2;RIO GRANDE
29/9/2022;32.1;16.9;AEROPARQUE AERO
29/9/2022;23.9;11.5;LAS LOMITAS
29/9/2022;35.3;5.4;RIO GRANDE
30/9/2022;39.4;10.0;AEROPARQUE AERO
30/9/2022;22.8;2.2;LAS LOMITAS
30/9/2022;34.5;12.3;RIO GRANDE
1/10/2022;29.1;16.2;AEROPARQUE AERO
1/10/2022;21.8;3.4;LAS LOMITAS
1/10/2022;28.9;8.3;RIO GRANDE
2/10/2022;32.4;19.5;AEROPARQUE AERO
2/10/2022;21.4;18.1;LAS LOMITAS
2/10/2022;27.3;7.7;RIO GRANDE
3/10/2022;34.8;16.5;AEROPARQUE AERO
3/10/2022;32.9;8.0;LAS LOMITAS
3/10/2022;29.3;1.7;RIO GRANDE
4/10/2022;29.4;7.5;AEROPARQUE AERO
4/10/2022;31.1;11.0;LAS LOMITAS
4/10/2022;39.2;3.0;RIO GRANDE
5/10/2022;20.1;6.6;AEROPARQUE AERO
5/10/2022;38.5;8.0;LAS LOMITAS
5/10/2022;31.9;12.3;RIO GRANDE
6/10/2022;31.1;17.4;AEROPARQUE AERO
6/10/2022;31.1;19.2;LAS LOMITAS
6/10/2022;34.5;10.1;RIO GRANDE
7/10/2022;23.9;13.5;AEROPARQUE AERO
7/10/2022;29.8;17.5;LAS LOMITAS
7/10/2022;30.0;13.2;RIO GRANDE
8/10/2022;22.6;13.8;AEROPARQUE AERO
8/10/2022;27.7;2.8;LAS LOMITAS
8/10/2022;28.1;3.3;RIO GRANDE
9/10/2022;35.1;15.0;AEROPARQUE AERO
9/10/2022;32.7;18.0;LAS LOMITAS
9/10/2022;32.1;8.1;RIO GRANDE
10/10/2022;39.4;19.6;AEROPARQUE AERO
10/10/2022;39.0;14.5;LAS LOMITAS
10/10/2022;35.6;7.7;RIO GRANDE
11/10/2022;25.9;2.4;AEROPARQUE AERO
11/10/2022;29.4;16.4;LAS LOMITAS
11/10/2022;36.0;11.6;RIO GRANDE
12/10/2022;37.1;3.1;AEROPARQUE AERO
12/10/2022;38.6;2.7;LAS LOMITAS
12/10/2022;38.7;11.2;RIO GRANDE
13/10/2022;38.6;14.6;AEROPARQUE AERO
13/10/2022;22.1;1.1;LAS LOMITAS
13/10/2022;34.4;2.5;RIO GRANDE
14/10/2022;28.4;1.5;AEROPARQUE AERO
14/10/2022;21.6;7.6;LAS LOMITAS
14/10/2022;29.0;3.8;RIO GRANDE
15/10/2022;22.4;9.3;AEROPARQUE AERO
15/10/2022;37.5;0.9;LAS LOMITAS
15/10/2022;33.1;2.2;RIO GRANDE
16/10/2022;22.2;3.7;AEROPARQUE AERO
16/10/2022;35.6;4.9;LAS LOMITAS
16/10/2022;29.0;6.5;RIO GRANDE
17/10/2022;24.3;14.1;AEROPARQUE AERO
17/10/2022;21.6;13.3;LAS LOMITAS
17/10/2022;21.6;16.4;RIO GRANDE
18/10/2022;27.7;9.7;AEROPARQUE AERO
18/10/2022;25.5;7.9;LAS LOMITAS
18/10/2022;34.7;12.9;RIO GRANDE
19/10/2022;24.7;11.6;AEROPARQUE AERO
19/10/2022;35.8;0.4;LAS LOMITAS
19/10/2022;27.0;17.4;RIO GRANDE
20/10/2022;24.2;5.7;AEROPARQUE AERO
20/10/2022;39.3;16.6;LAS LOMITAS
20/10/2022;22.3;8.7;RIO GRANDE
21/10/2022;23.5;6.9;AEROPARQUE AERO
21/10/2022;32.4;17.1;LAS LOMITAS
21/10/2022;26.8;12.3;RIO GRANDE
22/10/2022;38.2;11.2;AEROPARQUE AERO
22/10/2022;27.6;7.5;LAS LOMITAS
22/10/2022;36.5;13.7;RIO GRANDE
23/10/2022;38.7;3.7;AEROPARQUE AERO
23/10/2022;38.5;6.4;LAS LOMITAS
23/10/2022;31.8;10.9;RIO GRANDE
24/10/2022;27.1;1.6;AEROPARQUE AERO
24/10/2022;25.7;2.1;LAS LOMITAS
24/10/2022;30.7;4.6;RIO GRANDE
25/10/2022;33.4;2.4;AEROPARQUE AERO
25/10/2022;30.6;13.6;LAS LOMITAS
25/10/2022;32.4;13.6;RIO GRANDE
26/10/2022;31.4;16.7;AEROPARQUE AERO
26/10/2022;27.9;3.3;LAS LOMITAS
26/10/2022;39.0;6.3;RIO GRANDE
27/10/2022;30.8;18.9;AEROPARQUE AERO
27/10/2022;25.3;12.3;LAS LOMITAS
27/10/2022;31.3;12.2;RIO GRANDE
28/10/2022;29.6;6.3;AEROPARQUE AERO
28/10/2022;25.9;13.6;LAS LOMITAS
28/10/2022;36.9;10.8;RIO GRANDE
29/10/2022;33.1;15.6;AEROPARQUE AERO
29/10/2022;27.4;1.0;LAS LOMITAS
29/10/2022;38.2;14.6;RIO GRANDE
30/10/2022;38.2;16.8;AEROPARQUE AERO
30/10/2022;32.8;13.2;LAS LOMITAS
30/10/2022;31.7;13.9;RIO GRANDE
31/10/2022;20.8;0.7;AEROPARQUE AERO
31/10/2022;30.5;15.2;LAS LOMITAS
31/10/2022;29.9;18.8;RIO GRANDE
1/11/2022;22.1;7.8;AEROPARQUE AERO
1/11/2022;25.1;11.4;LAS LOMITAS
1/11/2022;22.2;2.4;RIO GRANDE
2/11/2022;27.8;13.4;AEROPARQUE AERO
2/11/2022;34.4;10.1;LAS LOMITAS
2/11/2022;26.8;7.0;RIO GRANDE
3/11/2022;32.7;14.1;AEROPARQUE AERO
3/11/2022;26.4;7.4;LAS LOMITAS
3/11/2022;23.9;4.0;RIO GRANDE
4/11/2022;29.6;1.3;AEROPARQUE AERO
4/11/2022;31.9;18.9;LAS LOMITAS
4/11/2022;37.5;2.7;RIO GRANDE
5/11/2022;27.6;14.1;AEROPARQUE AERO
5/11/2022;29.2;8.6;LAS LOMITAS
5/11/2022;39.9;3.0;RIO GRANDE
6/11/2022;34.3;1.4;AEROPARQUE AERO
6/11/2022;38.9;6.4;LAS LOMITAS
6/11/2022;28.0;3.1;RIO GRANDE
7/11/2022;38.3;16.1;AEROPARQUE AERO
7/11/2022;24.1;15.4;LAS LOMITAS
7/11/2022;34.0;8.4;RIO GRANDE
8/11/2022;36.8;16.2;AEROPARQUE AERO
8/11/2022;28.4;0.0;LAS LOMITAS
8/11/2022;28.6;19.5;RIO GRANDE
9/11/2022;35.7;17.0;AEROPARQUE AERO
9/11/2022;35.2;11.2;LAS LOMITAS
9/11/2022;32.2;0.3;RIO GRANDE
10/11/2022;21.5;17.9;AEROPARQUE AERO
10/11/2022;26.4;0.9;LAS LOMITAS
10/11/2022;21.4;19.7;RIO GRANDE
11/11/2022;39.1;2.8;AEROPARQUE AERO
11/11/2022;32.4;13.3;LAS LOMITAS
11/11/2022;25.0;18.1;RIO GRANDE
12/11/2022;24.9;0.1;AEROPARQUE AERO
12/11/2022;39.8;17.9;LAS LOMITAS
12/11/2022;38.8;18.7;RIO GRANDE
13/11/2022;26.1;10.9;AEROPARQUE AERO
13/11/2022;38.3;19.2;LAS LOMITAS
13/11/2022;20.6;14.8;RIO GRANDE
14/11/2022;25.3;17.7;AEROPARQUE AERO
14/11/2022;39.0;12.1;LAS LOMITAS
14/11/2022;35.0;11.8;RIO GRANDE
15/11/2022;23.6;7.3;AEROPARQUE AERO
15/11/2022;22.2;13.3;LAS LOMITAS
15/11/2022;26.1;2.4;RIO GRANDE
16/11/2022;26.3;6.9;AEROPARQUE AERO
16/11/2022;33.0;16.7;LAS LOMITAS
16/11/2022;36.3;4.3;RIO GRANDE
17/11/2022;39.9;19.9;AEROPARQUE AERO
17/11/2022;34.3;8.7;LAS LOMITAS
17/11/2022;21.8;2.8;RIO GRANDE
18/11/2022;22.6;17.7;AEROPARQUE AERO
18/11/2022;26.5;18.6;LAS LOMITAS
18/11/2022;35.6;8.2;RIO GRANDE
19/11/2022;30.6;4.8;AEROPARQUE AERO
19/11/2022;29.1;2.3;LAS LOMITAS
19/11/2022;37.9;17.5;RIO GRANDE
20/11/2022;34.6;14.1;AEROPARQUE AERO
20/11/2022;21.7;13.9;LAS LOMITAS
20/11/2022;32.3;9.8;RIO GRANDE
21/11/2022;31.5;3.2;AEROPARQUE AERO
21/11/2022;39.1;15.0;LAS LOMITAS
21/11/2022;32.2;7.9;RIO GRANDE
22/11/2022;20.0;4.3;AEROPARQUE AERO
22/11/2022;33.4;6.2;LAS LOMITAS
22/11/2022;36.0;14.9;RIO GRANDE
23/11/2022;39.0;8.7;AEROPARQUE AERO
23/11/2022;22.7;10.9;LAS LOMITAS
23/11/2022;37.6;16.2;RIO GRANDE
24/11/2022;31.3;11.0;AEROPARQUE AERO
24/11/2022;36.7;0.7;LAS LOMITAS
24/11/2022;20.4;5.2;RIO GRANDE
25/11/2022;28.4;8.4;AEROPARQUE AERO
25/11/2022;26.3;2.5;LAS LOMITAS
25/11/2022;24.9;16.8;RIO GRANDE
26/11/2022;23.9;16.3;AEROPARQUE AERO
26/11/2022;37.3;2.5;LAS LOMITAS
26/11/2022;20.6;0.2;RIO GRANDE
27/11/2022;27.9;16.9;AEROPARQUE AERO
27/11/2022;35.8;18.1;LAS LOMITAS
27/11/2022;34.5;12.3;RIO GRANDE
28/11/2022;24.5;9.4;AEROPARQUE AERO
28/11/2022;29.0;14.6;LAS LOMITAS
28/11/2022;24.0;11.4;RIO GRANDE
29/11/2022;36.4;13.5;AEROPARQUE AERO
29/11/2022;39.5;9.2;LAS LOMITAS
29/11/2022;26.3;11.3;RIO GRANDE
30/11/2022;39.0;4.0;AEROPARQUE AERO
30/11/2022;32.3;7.1;LAS LOMITAS
30/11/2022;20.5;14.9;RIO GRANDE
1/12/2022;30.4;9.7;AEROPARQUE AERO
1/12/2022;30.5;11.1;LAS LOMITAS
1/12/2022;29.9;13.5;RIO GRANDE
2/12/2022;21.7;13.3;AEROPARQUE AERO
2/12/2022;35.0;11.8;LAS LOMITAS
2/12/2022;35.1;0.7;RIO GRANDE
3/12/2022;20.6;8.6;AEROPARQUE AERO
3/12/2022;33.2;5.3;LAS LOMITAS
3/12/2022;20.2;8.6;RIO GRANDE
4/12/2022;32.2;7.2;AEROPARQUE AERO
4/12/2022;38.4;0.3;LAS LOMITAS
4/12/2022;36.2;7.3;RIO GRANDE
5/12/2022;27.5;2.9;AEROPARQUE AERO
5/12/2022;22.6;8.1;LAS LOMITAS
5/12/2022;39.8;2.0;RIO GRANDE
6/12/2022;32.7;8.9;AEROPARQUE AERO
6/12/2022;23.0;2.6;LAS LOMITAS
6/12/2022;34.8;3.7;RIO GRANDE
7/12/2022;26.8;17.1;AEROPARQUE AERO
7/12/2022;31.6;12.7;LAS LOMITAS
7/12/2022;32.4;14.0;RIO GRANDE
8/12/2022;28.2;17.5;AEROPARQUE AERO
8/12/2022;28.8;5.8;LAS LOMITAS
8/12/2022;32.6;1.5;RIO GRANDE
9/12/2022;33.3;16.0;AEROPARQUE AERO
9/12/2022;30.9;12.8;LAS LOMITAS
9/12/2022;24.2;8.1;RIO GRANDE
10/12/2022;22.1;17.8;AEROPARQUE AERO
10/12/2022;38.4;12.5;LAS LOMITAS
10/12/2022;23.8;9.8;RIO GRANDE
11/12/2022;28.3;6.9;AEROPARQUE AERO
11/12/2022;22.7;1.0;LAS LOMITAS
11/12/2022;21.9;14.9;RIO GRANDE
12/12/2022;37.0;5.7;AEROPARQUE AERO
12/12/2022;30.5;11.7;LAS LOMITAS
12/12/2022;37.2;10.0;RIO GRANDE
13/12/2022;27.2;9.9;AEROPARQUE AERO
13/12/2022;23.1;7.8;LAS LOMITAS
13/12/2022;30.7;11.1;RIO GRANDE
14/12/2022;22.2;13.2;AEROPARQUE AERO
14/12/2022;39.0;12.3;LAS LOMITAS
14/12/2022;37.8;4.9;RIO GRANDE
15/12/2022;36.2;1.2;AEROPARQUE AERO
15/12/2022;30.4;16.3;LAS LOMITAS
15/12/2022;38.2;17.0;RIO GRANDE
16/12/2022;28.6;12.3;AEROPARQUE AERO
16/12/2022;24.0;18.5;LAS LOMITAS
16/12/2022;32.4;17.6;RIO GRANDE
17/12/2022;35.4;9.1;AEROPARQUE AERO
17/12/2022;26.3;13.8;LAS LOMITAS
17/12/2022;32.3;11.4;RIO GRANDE
18/12/2022;31.8;7.6;AEROPARQUE AERO
18/12/2022;35.6;12.9;LAS LOMITAS
18/12/2022;27.7;4.1;RIO GRANDE
19/12/2022;33.6;9.0;AEROPARQUE AERO
19/12/2022;28.1;4.7;LAS LOMITAS
19/12/2022;22.1;18.0;RIO GRANDE
20/12/2022;32.8;3.1;AEROPARQUE AERO
20/12/2022;29.7;11.8;LAS LOMITAS
20/12/2022;36.5;10.9;RIO GRANDE
21/12/2022;35.8;14.3;AEROPARQUE AERO
21/12/2022;34.8;4.4;LAS LOMITAS
21/12/2022;27.5;10.7;RIO GRANDE
22/12/2022;39.9;8.0;AEROPARQUE AERO
22/12/2022;22.9;13.1;LAS LOMITAS
22/12/2022;33.5;6.9;RIO GRANDE
23/12/2022;38.1;2.1;AEROPARQUE AERO
23/12/2022;27.9;4.0;LAS LOMITAS
23/12/2022;20.6;1.2;RIO GRANDE
24/12/2022;37.9;11.2;AEROPARQUE AERO
24/12/2022;22.9;2.0;LAS LOMITAS
24/12/2022;21.6;7.7;RIO GRANDE
25/12/2022;24.0;13.6;AEROPARQUE AERO
25/12/2022;37.6;8.6;LAS LOMITAS
25/12/2022;20.1;0.1;RIO GRANDE
26/12/2022;28.9;14.3;AEROPARQUE AERO
26/12/2022;29.7;7.5;LAS LOMITAS
26/12/2022;20.5;6.5;RIO GRANDE
27/12/2022;20.8;18.2;AEROPARQUE AERO
27/12/2022;29.9;19.5;LAS LOMITAS
27/12/2022;31.3;10.5;RIO GRANDE
28/12/2022;38.9;5.9;AEROPARQUE AERO
28/12/2022;22.3;6.6;LAS LOMITAS
28/12/2022;25.8;10.4;RIO GRANDE
29/12/2022;39.0;9.1;AEROPARQUE AERO
29/12/2022;25.3;13.3;LAS LOMITAS
29/12/2022;20.5;3.9;RIO GRANDE
30/12/2022;20.8;3.0;AEROPARQUE AERO
30/12/2022;25.7;4.4;LAS LOMITAS
30/12/2022;35.9;5.6;RIO GRANDE
31/12/2022;38.2;9.1;AEROPARQUE AERO
31/12/2022;20.5;5.1;LAS LOMITAS
31/12/2022;34.1;8.1;RIO GRANDE
1/1/2023;26.3;18.1;AEROPARQUE AERO
1/1/2023;24.9;12.7;LAS LOMITAS
1/1/2023;23.1;10.3;RIO GRANDE
2/1/2023;35.0;4.7;AEROPARQUE AERO
2/1/2023;30.4;1.9;LAS LOMITAS
2/1/2023;27.0;7.8;RIO GRANDE
3/1/2023;31.1;16.0;AEROPARQUE AERO
3/1/2023;27.8;4.8;LAS LOMITAS
3/1/2023;30.8;15.4;RIO GRANDE
4/1/2023;39.5;13.3;AEROPARQUE AERO
4/1/2023;28.8;3.0;LAS LOMITAS
4/1/2023;38.5;15.8;RIO GRANDE
5/1/2023;24.5;4.0;AEROPARQUE AERO
5/1/2023;33.9;16.6;LAS LOMITAS
5/1/2023;38.9;17.2;RIO GRANDE
6/1/2023;34.5;15.5;AEROPARQUE AERO
6/1/2023;23.5;0.1;LAS LOMITAS
